,player_id,player_name,markers_pos_x,markers_pos_y,fitness_pos_y,fitness_pos_x,cluster_markers3,center_markers3,cluster_fitness3,center_fitness3,same_center3,dist,cluster_markers4,center_markers4,cluster_fitness4,center_fitness4,same_center4,dist_mean,dist_std
0,883,Danko Lazovic,71.83077,23.31827,28.66926,65.73643,69.53767395019531,2,66.67826080322266,2,1,8.110126,69.53767395019531,3,66.67826080322266,3,1,5.172802925109863,3.196546792984009
1,4946,Jozsef Varga,44.073685,30.654387,32.345592,46.410034,43.39356994628906,0,51.1158561706543,1,0,2.8842168,44.76736831665039,1,47.73436737060547,1,1,5.172802925109863,3.196546792984009
2,8418,Marko Scepovic,67.24457,31.973913,33.734795,68.3441,69.53767395019531,2,66.67826080322266,2,1,2.0759761,69.53767395019531,3,66.67826080322266,3,1,5.172802925109863,3.196546792984009
3,8491,Roland Juhasz,39.272175,25.66,24.67104,37.084717,43.39356994628906,0,37.48957061767578,0,1,2.400628,39.27217483520508,0,37.48957061767578,0,1,5.172802925109863,3.196546792984009
4,14050,Loic Nego,55.010345,15.305747,18.904278,56.847904,56.698577880859375,1,51.1158561706543,1,1,4.04055,56.698577880859375,2,56.188087463378906,2,1,5.172802925109863,3.196546792984009
5,19915,Ianique dos Santos Tavares,57.23708,54.697754,53.415375,50.240227,56.698577880859375,1,51.1158561706543,1,1,7.113399,56.698577880859375,2,47.73436737060547,1,0,5.172802925109863,3.196546792984009
6,25821,Attila Fiola,44.986153,11.698462,14.466589,46.552837,43.39356994628906,0,51.1158561706543,1,0,3.180728,44.76736831665039,1,47.73436737060547,1,1,5.172802925109863,3.196546792984009
7,25939,Andras Fejes,45.242268,43.161854,41.596817,37.89442,43.39356994628906,0,37.48957061767578,0,1,7.512669,44.76736831665039,1,37.48957061767578,0,0,5.172802925109863,3.196546792984009
8,37007,Mate Patkai,58.3208,40.4896,41.01715,55.52827,56.698577880859375,1,51.1158561706543,1,1,2.841924,56.698577880859375,2,56.188087463378906,2,1,5.172802925109863,3.196546792984009
9,267036,Krisztian Geresi,56.226086,33.065216,39.324364,65.95426,56.698577880859375,1,66.67826080322266,2,0,11.567815,56.698577880859375,2,66.67826080322266,3,0,5.172802925109863,3.196546792984009
