,player_id,player_name,markers_pos_x,markers_pos_y,fitness_pos_y,fitness_pos_x,cluster_markers3,center_markers3,cluster_fitness3,center_fitness3,same_center3,dist,cluster_markers4,center_markers4,cluster_fitness4,center_fitness4,same_center4,dist_mean,dist_std
0,4464,Leandro Marcolini Marcolini Pedroso de Almeida,48.70329,46.707893,44.777084,45.01597,49.460540771484375,0,44.240474700927734,0,1,4.162254,51.6378288269043,1,44.240474700927734,0,0,4.623779773712158,2.866879940032959
1,14515,Janek Sternberg,54.20199,56.174835,55.11279,54.229237,49.460540771484375,0,57.197410583496094,1,0,1.0623956,51.6378288269043,1,53.93965530395508,1,1,4.623779773712158,2.866879940032959
2,17575,Roland Varga,76.651085,15.290217,18.602106,68.29971,77.50694274902344,2,70.68836975097656,2,1,8.9840975,77.50694274902344,3,70.68836975097656,3,1,4.623779773712158,2.866879940032959
3,22726,Stefan Spirovski,52.00821,33.25224,33.341854,53.607105,49.460540771484375,0,57.197410583496094,1,0,1.6014054,51.6378288269043,1,53.93965530395508,1,1,4.623779773712158,2.866879940032959
4,24055,Miha Blazic,42.928677,24.925735,28.492758,43.46498,49.460540771484375,0,44.240474700927734,0,1,3.6071138,42.92867660522461,0,44.240474700927734,0,1,4.623779773712158,2.866879940032959
5,25818,Daniel Bode,79.067604,36.816902,33.63455,74.488174,77.50694274902344,2,70.68836975097656,2,1,5.5766077,77.50694274902344,3,70.68836975097656,3,1,4.623779773712158,2.866879940032959
6,93242,Dominik Nagy,62.941463,25.256098,29.793385,62.947414,61.010337829589844,1,57.197410583496094,1,1,4.5372906,61.010337829589844,2,62.084049224853516,2,1,4.623779773712158,2.866879940032959
7,110918,Endre Botka,59.883472,11.433058,16.756012,53.98262,61.010337829589844,1,57.197410583496094,1,1,7.946943,61.010337829589844,2,53.93965530395508,1,0,4.623779773712158,2.866879940032959
8,218255,Fernando Gorriaran Fontes,60.20608,44.12162,43.422504,61.220684,61.010337829589844,1,57.197410583496094,1,1,1.2321451,61.010337829589844,2,62.084049224853516,2,1,4.623779773712158,2.866879940032959
9,491646,Joseph Martin Paintsil,76.80215,51.41075,51.21217,69.27722,77.50694274902344,2,70.68836975097656,2,1,7.527545,77.50694274902344,3,70.68836975097656,3,1,4.623779773712158,2.866879940032959
