,player_id,player_name,markers_pos_x,markers_pos_y,fitness_pos_y,fitness_pos_x,cluster_markers3,center_markers3,cluster_fitness3,center_fitness3,same_center3,dist,cluster_markers4,center_markers4,cluster_fitness4,center_fitness4,same_center4,dist_mean,dist_std
0,6126,Davide Lanzafame,71.22277,32.92475,34.627594,65.60067,68.56090545654297,2,63.96908950805664,2,1,5.874325,68.56090545654297,3,66.51115417480469,3,1,5.820679664611816,3.3511102199554443
1,19225,Marton Eppel,65.89904,25.709616,28.134327,67.42164,68.56090545654297,2,63.96908950805664,2,1,2.863133,68.56090545654297,3,66.51115417480469,3,1,5.820679664611816,3.3511102199554443
2,25730,Dorde Kamber,36.631817,35.881817,31.655169,37.44041,42.35353088378906,0,39.619049072265625,0,1,4.3032985,36.63181686401367,0,39.619049072265625,0,1,5.820679664611816,3.3511102199554443
3,25819,Tibor Heffler,43.167088,30.792404,29.118946,40.63438,42.35353088378906,0,39.619049072265625,0,1,3.035633,44.260772705078125,1,39.619049072265625,0,0,5.820679664611816,3.3511102199554443
4,27932,Tonci Kukoc-Petraello,56.202324,55.93721,53.572094,49.915,55.068138122558594,1,49.68114471435547,1,1,6.717455,55.068138122558594,2,49.68114471435547,1,0,5.820679664611816,3.3511102199554443
5,63606,Zsolt Poloskei,54.75065,30.045454,28.539047,49.271076,55.068138122558594,1,49.68114471435547,1,1,5.682867,55.068138122558594,2,49.68114471435547,1,0,5.820679664611816,3.3511102199554443
6,110934,David Bobal,44.0425,42.65,38.696396,40.782364,42.35353088378906,0,39.619049072265625,0,1,5.1244006,44.260772705078125,1,39.619049072265625,0,0,5.820679664611816,3.3511102199554443
7,169781,Daniel Gazdag,54.367825,26.482609,27.82099,50.947212,55.068138122558594,1,49.68114471435547,1,1,3.6731257,55.068138122558594,2,49.68114471435547,1,0,5.820679664611816,3.3511102199554443
8,178528,Filip Holender,54.951756,12.192983,12.840577,48.591286,55.068138122558594,1,49.68114471435547,1,1,6.3933525,55.068138122558594,2,49.68114471435547,1,0,5.820679664611816,3.3511102199554443
9,230924,Bence Zoltan Bano-Szabo,45.572727,46.60909,40.763325,58.884956,42.35353088378906,0,63.96908950805664,2,0,14.539202,44.260772705078125,1,58.88495635986328,2,0,5.820679664611816,3.3511102199554443
