,player_id,player_name,markers_pos_x,markers_pos_y,fitness_pos_y,fitness_pos_x,cluster_markers3,center_markers3,cluster_fitness3,center_fitness3,same_center3,dist,cluster_markers4,center_markers4,cluster_fitness4,center_fitness4,same_center4,dist_mean,dist_std
0,883,Danko Lazovic,68.597404,30.377922,28.267239,72.13301,68.85482788085938,2,70.36872863769531,2,1,4.1177053,68.85482788085938,3,70.36872863769531,3,1,4.421955108642578,2.7958805561065674
1,1800,Szabolcs Huszti,69.11224,27.77551,33.117596,66.09593,68.85482788085938,2,70.36872863769531,2,1,6.134819,68.85482788085938,3,70.36872863769531,3,1,4.421955108642578,2.7958805561065674
2,8491,Roland Juhasz,46.57308,22.547693,21.827778,43.40325,45.45062255859375,0,45.78427505493164,0,1,3.2505505,45.45062255859375,0,43.06268310546875,0,1,4.421955108642578,2.7958805561065674
3,9544,Anel Hadzic,48.345455,30.40303,29.890627,51.227467,45.45062255859375,0,45.78427505493164,0,1,2.9272082,45.45062255859375,0,51.22746658325195,1,0,4.421955108642578,2.7958805561065674
4,14050,Loic Nego,59.176273,12.577119,10.956372,60.071095,59.54359436035156,1,59.7535285949707,1,1,1.8513575,60.768733978271484,2,59.7535285949707,2,1,4.421955108642578,2.7958805561065674
5,19915,Ianique dos Santos Tavares,54.643024,55.15,53.822987,58.363,59.54359436035156,1,59.7535285949707,1,1,3.9495795,54.64302444458008,1,59.7535285949707,2,0,4.421955108642578,2.7958805561065674
6,25646,Vinicius Vinicius Souza Dos Santos,41.433334,45.914165,40.92981,42.72211,45.45062255859375,0,45.78427505493164,0,1,5.1482763,45.45062255859375,0,43.06268310546875,0,1,4.421955108642578,2.7958805561065674
7,28275,Stefan Scepovic,62.02826,32.30326,32.38768,72.87725,59.54359436035156,1,70.36872863769531,2,0,10.849319,60.768733978271484,2,70.36872863769531,3,0,4.421955108642578,2.7958805561065674
8,37007,Mate Patkai,59.37174,44.70435,44.090355,59.59207,59.54359436035156,1,59.7535285949707,1,1,0.65233123,60.768733978271484,2,59.7535285949707,2,1,4.421955108642578,2.7958805561065674
9,97713,Boban Nikolov,62.49867,12.470667,17.59085,60.98795,59.54359436035156,1,59.7535285949707,1,1,5.3384037,60.768733978271484,2,59.7535285949707,2,1,4.421955108642578,2.7958805561065674
