,player_id,player_name,markers_pos_x,markers_pos_y,fitness_pos_y,fitness_pos_x,cluster_markers3,center_markers3,cluster_fitness3,center_fitness3,same_center3,dist,cluster_markers4,center_markers4,cluster_fitness4,center_fitness4,same_center4,dist_mean,dist_std
0,4464,Leandro Marcolini Marcolini Pedroso de Almeida,51.642105,34.464035,32.154804,48.71702,48.094966888427734,0,46.339962005615234,0,1,3.726752,52.36286926269531,1,48.715126037597656,1,1,4.942649841308594,2.9885642528533936
1,22726,Stefan Spirovski,59.28254,29.203175,30.026438,55.93781,58.78523254394531,1,56.653053283691406,1,1,3.4445586,59.92146682739258,2,56.653053283691406,2,1,4.942649841308594,2.9885642528533936
2,24055,Miha Blazic,43.55682,43.386364,41.45888,43.79171,48.094966888427734,0,46.339962005615234,0,1,1.9417422,44.765777587890625,0,43.96479797363281,0,1,4.942649841308594,2.9885642528533936
3,25792,Gergo Lovrencsics,59.846153,16.340172,17.147736,58.69793,58.78523254394531,1,56.653053283691406,1,1,1.4037725,59.92146682739258,2,56.653053283691406,2,1,4.942649841308594,2.9885642528533936
4,25818,Daniel Bode,75.52439,24.131706,30.480064,72.41672,75.5243911743164,2,70.1986083984375,2,1,7.068188,75.5243911743164,3,70.1986083984375,3,1,4.942649841308594,2.9885642528533936
5,73727,Kenneth Otigba,45.974735,25.306316,27.143517,44.137882,48.094966888427734,0,46.339962005615234,0,1,2.5979478,44.765777587890625,0,43.96479797363281,0,1,4.942649841308594,2.9885642528533936
6,110918,Endre Botka,57.085438,23.407766,33.38876,53.44417,58.78523254394531,1,56.653053283691406,1,1,10.624455,59.92146682739258,2,56.653053283691406,2,1,4.942649841308594,2.9885642528533936
7,155286,Marcos Garbellotto Pedroso,54.2403,51.889553,50.62945,48.713234,58.78523254394531,1,46.339962005615234,0,0,5.6688895,52.36286926269531,1,48.715126037597656,1,1,4.942649841308594,2.9885642528533936
8,218255,Fernando Gorriaran Fontes,51.206203,38.8,34.638332,58.53231,48.094966888427734,0,56.653053283691406,1,0,8.425634,52.36286926269531,1,56.653053283691406,2,0,4.942649841308594,2.9885642528533936
9,491646,Joseph Martin Paintsil,63.47174,39.556522,39.934296,67.9805,58.78523254394531,1,70.1986083984375,2,0,4.524557,59.92146682739258,2,70.1986083984375,3,0,4.942649841308594,2.9885642528533936
