,player_id,player_name,markers_pos_x,markers_pos_y,fitness_pos_y,fitness_pos_x,cluster_markers3,center_markers3,cluster_fitness3,center_fitness3,same_center3,dist,cluster_markers4,center_markers4,cluster_fitness4,center_fitness4,same_center4,dist_mean,dist_std
0,883,Danko Lazovic,76.901665,33.783333,33.978416,74.903114,79.5433349609375,2,77.74899291992188,2,1,2.0080492,79.5433349609375,3,77.74899291992188,3,1,3.311197280883789,1.9174782037734985
1,1800,Szabolcs Huszti,62.694443,36.593433,34.824913,65.42508,63.02271270751953,1,65.03327178955078,1,1,3.2533123,63.02271270751953,2,65.03327178955078,2,1,3.311197280883789,1.9174782037734985
2,8418,Marko Scepovic,83.420654,46.25761,40.75967,78.0741,79.5433349609375,2,77.74899291992188,2,1,7.668965,79.5433349609375,3,77.74899291992188,3,1,3.311197280883789,1.9174782037734985
3,8491,Roland Juhasz,48.895424,24.379086,24.668497,46.4763,47.737037658691406,0,49.0985107421875,0,1,2.436375,50.27400588989258,1,46.56314468383789,0,0,3.311197280883789,1.9174782037734985
4,9544,Anel Hadzic,51.652588,34.459484,36.01589,54.169243,47.737037658691406,0,49.0985107421875,0,1,2.9590447,50.27400588989258,1,54.16924285888672,1,1,3.311197280883789,1.9174782037734985
5,14050,Loic Nego,63.105038,10.891367,12.91896,66.4691,63.02271270751953,1,65.03327178955078,1,1,3.927856,63.02271270751953,2,65.03327178955078,2,1,3.311197280883789,1.9174782037734985
6,19915,Ianique dos Santos Tavares,64.06763,56.937572,56.526012,63.928936,63.02271270751953,1,65.03327178955078,1,1,0.43430042,63.02271270751953,2,65.03327178955078,2,1,3.311197280883789,1.9174782037734985
7,25821,Attila Fiola,42.6631,49.104813,46.37491,46.64999,47.737037658691406,0,49.0985107421875,0,1,4.8319416,42.66310119628906,0,46.56314468383789,0,1,3.311197280883789,1.9174782037734985
8,25863,Istvan Adam Kovacs,62.22374,38.106476,36.143944,64.309975,63.02271270751953,1,65.03327178955078,1,1,2.8642466,63.02271270751953,2,65.03327178955078,2,1,3.311197280883789,1.9174782037734985
9,28275,Stefan Scepovic,78.30769,30.878204,32.77336,80.26976,79.5433349609375,2,77.74899291992188,2,1,2.7278793,79.5433349609375,3,77.74899291992188,3,1,3.311197280883789,1.9174782037734985
