,player_id,player_name,markers_pos_x,markers_pos_y,fitness_pos_y,fitness_pos_x,cluster_markers3,center_markers3,cluster_fitness3,center_fitness3,same_center3,dist,cluster_markers4,center_markers4,cluster_fitness4,center_fitness4,same_center4,dist_mean,dist_std
0,18343,Adam Simon,48.975246,31.566338,31.880205,44.363846,46.96119689941406,1,48.71869659423828,1,1,4.6220694,48.97524642944336,1,46.44337463378906,1,1,6.785906791687012,3.163923978805542
1,25780,Lajos Bertus,44.947144,51.517143,42.09452,51.726166,46.96119689941406,1,48.71869659423828,1,1,11.607798,41.851112365722656,0,52.131675720214844,2,0,6.785906791687012,3.163923978805542
2,25811,Zsolt Gevay,42.02963,42.764816,40.662567,34.050144,40.30309295654297,0,34.800758361816406,0,1,8.251764,41.851112365722656,0,34.800758361816406,0,1,6.785906791687012,3.163923978805542
3,25953,Janos Szabo,55.99778,54.11,51.597645,47.019356,59.508453369140625,2,48.71869659423828,1,0,9.323305,58.06980895996094,2,46.44337463378906,1,0,6.785906791687012,3.163923978805542
4,25959,Zsolt Haraszti,62.629826,13.32807,18.62489,62.200504,59.508453369140625,2,62.94952392578125,2,1,5.31419,62.385746002197266,3,62.94952392578125,3,1,6.785906791687012,3.163923978805542
5,71169,Kristof Papp,58.376923,26.858654,26.041431,52.53719,59.508453369140625,2,48.71869659423828,1,0,5.896638,58.06980895996094,2,52.131675720214844,2,1,6.785906791687012,3.163923978805542
6,102932,Andras Krisztian Vagi,58.660526,10.135527,13.849245,47.946922,59.508453369140625,2,48.71869659423828,1,0,11.3390045,58.06980895996094,2,46.44337463378906,1,0,6.785906791687012,3.163923978805542
7,119795,Bence Lenzser,38.57656,23.796875,25.848211,35.55137,40.30309295654297,0,34.800758361816406,0,1,3.6551015,41.851112365722656,0,34.800758361816406,0,1,6.785906791687012,3.163923978805542
8,159056,Andras Simon,62.141666,29.394793,31.748768,63.154373,59.508453369140625,2,62.94952392578125,2,1,2.5625718,62.385746002197266,3,62.94952392578125,3,1,6.785906791687012,3.163923978805542
9,171777,Janos Csaba Hahn,59.244,53.862,50.71739,63.49369,59.508453369140625,2,62.94952392578125,2,1,5.2866297,58.06980895996094,2,62.94952392578125,3,0,6.785906791687012,3.163923978805542
