,player_id,player_name,markers_pos_x,markers_pos_y,fitness_pos_y,fitness_pos_x,cluster_markers3,center_markers3,cluster_fitness3,center_fitness3,same_center3,dist,cluster_markers4,center_markers4,cluster_fitness4,center_fitness4,same_center4,dist_mean,dist_std
0,4464,Leandro Marcolini Marcolini Pedroso de Almeida,54.237587,40.477306,36.825962,54.985752,58.114173889160156,1,58.04728698730469,1,1,3.7272062,53.39414978027344,1,58.04728698730469,1,1,4.873034477233887,2.008765459060669
1,17575,Roland Varga,77.97731,15.578992,17.40208,70.05716,76.42974090576172,2,71.44706726074219,2,1,8.127265,76.42974090576172,3,69.42269897460938,2,0,4.873034477233887,2.008765459060669
2,22726,Stefan Spirovski,52.550713,32.587143,32.645844,58.28329,58.114173889160156,1,58.04728698730469,1,1,5.7328787,53.39414978027344,1,58.04728698730469,1,1,4.873034477233887,2.008765459060669
3,24055,Miha Blazic,42.037792,45.634304,43.012264,45.668274,41.75788879394531,0,45.8730583190918,0,1,4.478336,41.75788879394531,0,45.8730583190918,0,1,4.873034477233887,2.008765459060669
4,25792,Gergo Lovrencsics,61.5567,11.648454,12.138177,58.90559,58.114173889160156,1,58.04728698730469,1,1,2.695964,61.26085662841797,2,58.04728698730469,1,0,4.873034477233887,2.008765459060669
5,25818,Daniel Bode,78.47458,31.28644,32.885517,77.520164,76.42974090576172,2,71.44706726074219,2,1,1.8622446,76.42974090576172,3,77.5201644897461,3,1,4.873034477233887,2.008765459060669
6,73727,Kenneth Otigba,41.47799,22.76415,26.391016,46.077843,41.75788879394531,0,45.8730583190918,0,1,5.857713,41.75788879394531,0,45.8730583190918,0,1,4.873034477233887,2.008765459060669
7,101069,Tidjani Amadou Moutari Kalala,72.83733,52.169334,47.04422,71.61262,76.42974090576172,2,71.44706726074219,2,1,5.2694144,76.42974090576172,3,69.42269897460938,2,0,4.873034477233887,2.008765459060669
8,110918,Endre Botka,62.877476,57.417118,55.383934,60.014515,58.114173889160156,1,58.04728698730469,1,1,3.5114644,61.26085662841797,2,58.04728698730469,1,0,4.873034477233887,2.008765459060669
9,491646,Joseph Martin Paintsil,59.34839,44.86371,43.072746,66.59831,58.114173889160156,1,71.44706726074219,2,0,7.4678607,61.26085662841797,2,69.42269897460938,2,1,4.873034477233887,2.008765459060669
