,player_id,player_name,markers_pos_x,markers_pos_y,fitness_pos_y,fitness_pos_x,cluster_markers3,center_markers3,cluster_fitness3,center_fitness3,same_center3,dist,cluster_markers4,center_markers4,cluster_fitness4,center_fitness4,same_center4,dist_mean,dist_std
0,8626,Stef Wils,49.019608,28.121569,29.61962,36.740517,45.4299430847168,0,36.767005920410156,0,1,12.370134,49.01960754394531,1,36.767005920410156,0,0,7.798401832580566,4.676444053649902
1,20704,Peter Halmosi,55.30893,51.907143,49.185173,62.240246,58.88461685180664,1,62.62205505371094,2,0,7.446628,58.88461685180664,2,60.91712188720703,2,1,7.798401832580566,4.676444053649902
2,25802,Milan Janos Nemeth,41.84028,45.593056,41.961334,36.793495,45.4299430847168,0,36.767005920410156,0,1,6.2176704,41.84027862548828,0,36.767005920410156,0,1,7.798401832580566,4.676444053649902
3,25874,Szabolcs Schimmer,58.07414,13.881034,18.431005,44.88791,58.88461685180664,1,46.65122985839844,1,1,13.949154,58.88461685180664,2,46.65122985839844,1,0,7.798401832580566,4.676444053649902
4,25876,Mark Jagodics,59.045456,32.390907,32.45121,47.394844,58.88461685180664,1,46.65122985839844,1,1,11.650767,58.88461685180664,2,46.65122985839844,1,0,7.798401832580566,4.676444053649902
5,59970,Predrag Bosnjak,59.325302,53.239758,49.36242,47.670933,58.88461685180664,1,46.65122985839844,1,1,12.28243,58.88461685180664,2,46.65122985839844,1,0,7.798401832580566,4.676444053649902
6,93244,Mario Nemeth,60.36739,28.563044,31.393353,58.836987,58.88461685180664,1,62.62205505371094,2,0,3.217574,58.88461685180664,2,60.91712188720703,2,1,7.798401832580566,4.676444053649902
7,106632,Karol Meszaros,69.66451,16.003225,17.688826,62.049442,69.3723373413086,2,62.62205505371094,2,1,7.7993937,69.3723373413086,3,60.91712188720703,2,0,7.798401832580566,4.676444053649902
8,163646,Barnabas Racz,61.186485,36.594593,37.196014,60.541805,58.88461685180664,1,62.62205505371094,2,0,0.88165754,58.88461685180664,2,60.91712188720703,2,1,7.798401832580566,4.676444053649902
9,194215,Myke Bouard Ramos,69.08016,31.587301,33.72554,69.44179,69.3723373413086,2,62.62205505371094,2,1,2.168603,69.3723373413086,3,69.44178771972656,3,1,7.798401832580566,4.676444053649902
