,player_id,player_name,markers_pos_x,markers_pos_y,fitness_pos_y,fitness_pos_x,cluster_markers3,center_markers3,cluster_fitness3,center_fitness3,same_center3,dist,cluster_markers4,center_markers4,cluster_fitness4,center_fitness4,same_center4,dist_mean,dist_std
0,1800,Szabolcs Huszti,64.0946,38.945946,39.92207,60.74883,62.66083526611328,1,58.76719284057617,1,1,3.485252,66.21971130371094,2,60.75381851196289,2,1,5.679958820343018,4.0084967613220215
1,8418,Marko Scepovic,82.096825,30.257143,38.14933,69.62856,82.0968246459961,2,71.0970458984375,2,1,14.756157,82.0968246459961,3,71.0970458984375,3,1,5.679958820343018,4.0084967613220215
2,8491,Roland Juhasz,46.97311,22.076471,27.591366,45.00775,44.949462890625,0,44.58966064453125,0,1,5.8546305,44.949462890625,0,42.16429901123047,0,1,5.679958820343018,4.0084967613220215
3,9544,Anel Hadzic,46.22826,25.206522,27.475786,49.440384,44.949462890625,0,44.58966064453125,0,1,3.9328487,44.949462890625,0,53.671627044677734,1,0,5.679958820343018,4.0084967613220215
4,14050,Loic Nego,58.62857,10.844643,16.909143,56.991783,62.66083526611328,1,58.76719284057617,1,1,6.2815003,59.101959228515625,1,53.671627044677734,1,1,5.679958820343018,4.0084967613220215
5,19915,Ianique dos Santos Tavares,64.917175,53.459595,53.27348,54.582714,62.66083526611328,1,58.76719284057617,1,1,10.336137,66.21971130371094,2,53.671627044677734,1,0,5.679958820343018,4.0084967613220215
6,25821,Attila Fiola,41.647015,42.758957,41.95639,39.320847,44.949462890625,0,44.58966064453125,0,1,2.4607258,44.949462890625,0,42.16429901123047,0,1,5.679958820343018,4.0084967613220215
7,25863,Istvan Adam Kovacs,59.814518,37.74355,35.116016,60.94511,62.66083526611328,1,58.76719284057617,1,1,2.8604488,59.101959228515625,1,60.75381851196289,2,0,5.679958820343018,4.0084967613220215
8,28275,Stefan Scepovic,69.64737,40.405262,36.61763,72.56553,62.66083526611328,1,71.0970458984375,2,0,4.7814026,66.21971130371094,2,71.0970458984375,3,0,5.679958820343018,4.0084967613220215
9,37007,Mate Patkai,58.86279,21.69186,20.55239,60.56752,62.66083526611328,1,58.76719284057617,1,1,2.0504882,59.101959228515625,1,60.75381851196289,2,0,5.679958820343018,4.0084967613220215
