,player_id,player_name,markers_pos_x,markers_pos_y,fitness_pos_y,fitness_pos_x,cluster_markers3,center_markers3,cluster_fitness3,center_fitness3,same_center3,dist,cluster_markers4,center_markers4,cluster_fitness4,center_fitness4,same_center4,dist_mean,dist_std
0,9090,Tamas Priskin,64.663155,37.60842,40.214542,67.86714,68.04688262939453,2,67.78485870361328,2,1,4.1300607,64.65473937988281,2,67.78485870361328,3,0,4.535407543182373,1.7292373180389404
1,17575,Roland Varga,71.64822,20.596428,20.684055,66.50805,68.04688262939453,2,67.78485870361328,2,1,5.1409144,71.43903350830078,3,67.78485870361328,3,1,4.535407543182373,1.7292373180389404
2,22726,Stefan Spirovski,50.85696,36.264557,32.409443,48.765003,53.98860168457031,1,50.87189483642578,1,1,4.386136,53.98860168457031,1,49.04878234863281,1,1,4.535407543182373,1.7292373180389404
3,24055,Miha Blazic,40.01791,46.44179,42.78825,39.649918,42.02081298828125,0,39.975318908691406,0,1,3.672027,42.02081298828125,0,39.975318908691406,0,1,4.535407543182373,1.7292373180389404
4,25792,Gergo Lovrencsics,54.158974,13.221154,13.916899,48.635017,53.98860168457031,1,50.87189483642578,1,1,5.5675983,53.98860168457031,1,49.04878234863281,1,1,4.535407543182373,1.7292373180389404
5,25818,Daniel Bode,71.22985,28.497015,34.293144,72.42752,68.04688262939453,2,67.78485870361328,2,1,5.918575,71.43903350830078,3,67.78485870361328,3,1,4.535407543182373,1.7292373180389404
6,110918,Endre Botka,44.023712,22.190722,25.523067,40.300724,42.02081298828125,0,39.975318908691406,0,1,4.9965158,42.02081298828125,0,39.975318908691406,0,1,4.535407543182373,1.7292373180389404
7,155286,Marcos Garbellotto Pedroso,54.47875,56.714375,54.41849,49.746323,53.98860168457031,1,50.87189483642578,1,1,5.259937,53.98860168457031,1,49.04878234863281,1,1,4.535407543182373,1.7292373180389404
8,218255,Fernando Gorriaran Fontes,56.459732,40.303356,40.22814,56.34124,53.98860168457031,1,50.87189483642578,1,1,0.14034809,53.98860168457031,1,56.34123992919922,2,0,4.535407543182373,1.7292373180389404
9,491646,Joseph Martin Paintsil,64.64632,40.44842,34.314266,64.33673,68.04688262939453,2,67.78485870361328,2,1,6.1419625,64.65473937988281,2,67.78485870361328,3,0,4.535407543182373,1.7292373180389404
