,player_id,player_name,markers_pos_x,markers_pos_y,fitness_pos_y,fitness_pos_x,cluster_markers3,center_markers3,cluster_fitness3,center_fitness3,same_center3,dist,cluster_markers4,center_markers4,cluster_fitness4,center_fitness4,same_center4,dist_mean,dist_std
0,23033,Dusan Brkovic,42.81782,21.552475,24.772253,40.879078,45.16758728027344,0,43.705650329589844,0,1,3.758417,42.94298553466797,0,43.705650329589844,0,1,5.623068809509277,3.352694272994995
1,25688,Patrik Bacsa,69.624,32.776,40.423935,71.838326,69.61717224121094,2,65.13399505615234,2,1,7.9620433,69.61717224121094,3,71.83832550048828,3,1,5.623068809509277,3.352694272994995
2,25866,Roland Andras Ugrai,58.917698,55.336285,52.96907,62.595192,59.219886779785156,1,65.13399505615234,2,0,4.3735185,59.219886779785156,2,62.89921569824219,2,1,5.623068809509277,3.352694272994995
3,59135,Attila Busai,48.15691,35.04553,33.4986,53.476357,45.16758728027344,0,51.626651763916016,1,0,5.5398107,49.616790771484375,1,51.626651763916016,1,1,5.623068809509277,3.352694272994995
4,63500,Tibor Nagy,51.076668,11.047778,14.196329,46.40603,45.16758728027344,0,43.705650329589844,0,1,5.632783,49.616790771484375,1,43.705650329589844,0,0,5.623068809509277,3.352694272994995
5,171254,Gergo Bence Kocsis,45.634823,31.807142,31.78341,49.776947,45.16758728027344,0,51.626651763916016,1,0,4.142192,42.94298553466797,0,51.626651763916016,1,0,5.623068809509277,3.352694272994995
6,189541,Mark Tamas,41.415054,47.394623,41.876205,41.610245,45.16758728027344,0,43.705650329589844,0,1,5.521868,42.94298553466797,0,43.705650329589844,0,1,5.623068809509277,3.352694272994995
7,192493,Diego Vela Vasquez,69.610344,10.217241,23.351078,65.67145,69.61717224121094,2,65.13399505615234,2,1,13.711768,69.61717224121094,3,62.89921569824219,2,0,5.623068809509277,3.352694272994995
8,424949,Florent Hasani,59.52208,31.406494,31.254284,60.431004,59.219886779785156,1,65.13399505615234,2,0,0.92158073,59.219886779785156,2,62.89921569824219,2,1,5.623068809509277,3.352694272994995
9,914350,Bence Bardos,41.904236,56.617798,54.25275,45.927258,45.16758728027344,0,43.705650329589844,0,1,4.666707,42.94298553466797,0,43.705650329589844,0,1,5.623068809509277,3.352694272994995
