,player_id,player_name,markers_pos_x,markers_pos_y,fitness_pos_y,fitness_pos_x,cluster_markers3,center_markers3,cluster_fitness3,center_fitness3,same_center3,dist,cluster_markers4,center_markers4,cluster_fitness4,center_fitness4,same_center4,dist_mean,dist_std
0,14495,Julian Koch,50.931305,34.47565,33.892857,57.341877,47.09172058105469,0,59.833927154541016,1,0,6.437009,54.688331604003906,1,56.51190948486328,1,1,4.695448875427246,2.462369918823242
1,17575,Roland Varga,78.510414,17.022917,19.772112,71.63092,74.59339904785156,2,73.19979858398438,2,1,7.4084754,76.5455322265625,3,73.19979858398438,3,1,4.695448875427246,2.462369918823242
2,22726,Stefan Spirovski,56.956192,35.1,33.19258,61.262997,61.01925277709961,1,59.833927154541016,1,1,4.7102876,54.688331604003906,1,62.04860305786133,2,0,4.695448875427246,2.462369918823242
3,24055,Miha Blazic,45.115288,42.657963,42.567535,46.27391,47.09172058105469,0,46.35301971435547,0,1,1.1621462,45.17192840576172,0,46.35301971435547,0,1,4.695448875427246,2.462369918823242
4,25792,Gergo Lovrencsics,56.1775,13.700625,14.508934,55.681946,61.01925277709961,1,59.833927154541016,1,1,0.94812363,54.688331604003906,1,56.51190948486328,1,1,4.695448875427246,2.462369918823242
5,25818,Daniel Bode,70.68915,34.473644,33.772007,76.79039,74.59339904785156,2,73.19979858398438,2,1,6.1414533,67.21082305908203,2,73.19979858398438,3,0,4.695448875427246,2.462369918823242
6,73727,Kenneth Otigba,45.228573,20.5479,27.670086,46.43213,47.09172058105469,0,46.35301971435547,0,1,7.2231636,45.17192840576172,0,46.35301971435547,0,1,4.695448875427246,2.462369918823242
7,110918,Endre Botka,65.772804,57.867542,53.42216,60.812267,61.01925277709961,1,59.833927154541016,1,1,6.6609564,67.21082305908203,2,62.04860305786133,2,1,4.695448875427246,2.462369918823242
8,218255,Fernando Gorriaran Fontes,65.17052,46.18208,43.741615,64.07054,61.01925277709961,1,59.833927154541016,1,1,2.6769032,67.21082305908203,2,62.04860305786133,2,1,4.695448875427246,2.462369918823242
9,491646,Joseph Martin Paintsil,74.58064,45.604515,44.47232,71.17809,74.59339904785156,2,73.19979858398438,2,1,3.585974,76.5455322265625,3,73.19979858398438,3,1,4.695448875427246,2.462369918823242
