,player_id,player_name,markers_pos_x,markers_pos_y,fitness_pos_y,fitness_pos_x,cluster_markers3,center_markers3,cluster_fitness3,center_fitness3,same_center3,dist,cluster_markers4,center_markers4,cluster_fitness4,center_fitness4,same_center4,dist_mean,dist_std
0,4464,Leandro Marcolini Marcolini Pedroso de Almeida,49.782143,49.82857,48.007347,46.15208,51.1942138671875,0,50.444190979003906,0,1,4.0613065,51.1942138671875,0,50.444190979003906,0,1,4.069504737854004,2.6749842166900635
1,17575,Roland Varga,73.79592,24.677551,22.95474,74.54758,76.13333892822266,2,75.62692260742188,2,1,1.8796444,72.74286651611328,2,71.84817504882812,2,1,4.069504737854004,2.6749842166900635
2,22726,Stefan Spirovski,54.944927,33.733334,33.41658,63.247204,51.1942138671875,0,65.01935577392578,1,0,8.308317,51.1942138671875,0,63.63961410522461,1,0,4.069504737854004,2.6749842166900635
3,24055,Miha Blazic,50.398968,40.373196,40.348385,51.130215,51.1942138671875,0,50.444190979003906,0,1,0.73166776,51.1942138671875,0,50.444190979003906,0,1,4.069504737854004,2.6749842166900635
4,25792,Gergo Lovrencsics,63.29171,9.795855,10.302813,63.521465,62.59601974487305,1,65.01935577392578,1,1,0.5565914,62.59601974487305,1,63.63961410522461,1,1,4.069504737854004,2.6749842166900635
5,25818,Daniel Bode,82.91428,37.302197,36.616295,80.4948,76.13333892822266,2,75.62692260742188,2,1,2.5148315,82.9142837524414,3,80.49479675292969,3,1,4.069504737854004,2.6749842166900635
6,93242,Dominik Nagy,64.71758,49.051647,44.919086,69.15857,62.59601974487305,1,65.01935577392578,1,1,6.066335,62.59601974487305,1,71.84817504882812,2,0,4.069504737854004,2.6749842166900635
7,110918,Endre Botka,49.65081,22.487026,27.964901,54.050274,51.1942138671875,0,50.444190979003906,0,1,7.0258374,51.1942138671875,0,50.444190979003906,0,1,4.069504737854004,2.6749842166900635
8,218255,Fernando Gorriaran Fontes,59.778767,38.97603,35.196266,64.15018,62.59601974487305,1,65.01935577392578,1,1,5.7789125,62.59601974487305,1,63.63961410522461,1,1,4.069504737854004,2.6749842166900635
9,491646,Joseph Martin Paintsil,71.68981,48.24815,44.479473,71.83839,76.13333892822266,2,75.62692260742188,2,1,3.7716043,72.74286651611328,2,71.84817504882812,2,1,4.069504737854004,2.6749842166900635
