,player_id,player_name,markers_pos_x,markers_pos_y,fitness_pos_y,fitness_pos_x,cluster_markers3,center_markers3,cluster_fitness3,center_fitness3,same_center3,dist,cluster_markers4,center_markers4,cluster_fitness4,center_fitness4,same_center4,dist_mean,dist_std
0,6555,Felix Burmeister,42.8031,18.596125,22.27381,40.846092,45.24658966064453,0,40.64684295654297,0,1,4.165963,43.621681213378906,0,40.64684295654297,0,1,4.341276168823242,1.6518008708953857
1,22499,Vit Benes,42.620514,34.05299,34.73392,37.41998,45.24658966064453,0,40.64684295654297,0,1,5.244924,43.621681213378906,0,40.64684295654297,0,1,4.341276168823242,1.6518008708953857
2,25889,David Barczi,59.9925,18.57,23.148811,61.12331,56.44273376464844,1,64.51231384277344,2,0,4.7163806,56.44273376464844,2,60.848106384277344,2,1,4.341276168823242,1.6518008708953857
3,25898,Mohamed Remili,68.054115,49.44706,45.920635,63.049465,67.1885986328125,2,64.51231384277344,2,1,6.12227,67.1885986328125,3,60.848106384277344,2,0,4.341276168823242,1.6518008708953857
4,25906,Tamas Egerszegi,55.4339,10.188983,15.376746,52.120132,56.44273376464844,1,54.111289978027344,1,1,6.155805,56.44273376464844,2,52.69120407104492,1,0,4.341276168823242,1.6518008708953857
5,62595,Kire Ristevski,45.44143,51.59786,46.47693,43.674465,45.24658966064453,0,40.64684295654297,0,1,5.4172025,43.621681213378906,0,40.64684295654297,0,1,4.341276168823242,1.6518008708953857
6,110935,Zsombor Berecz,54.593895,36.81756,35.49918,58.37154,56.44273376464844,1,54.111289978027344,1,1,4.0010905,56.44273376464844,2,60.848106384277344,2,1,4.341276168823242,1.6518008708953857
7,122351,Szilveszter Hangya,55.750633,58.36582,54.4338,55.47915,56.44273376464844,1,54.111289978027344,1,1,3.9413831,56.44273376464844,2,52.69120407104492,1,0,4.341276168823242,1.6518008708953857
8,163644,Mate Vida,50.12131,31.72541,32.210587,50.474335,45.24658966064453,0,54.111289978027344,1,0,0.60001785,50.12131118774414,1,52.69120407104492,1,1,4.341276168823242,1.6518008708953857
9,166588,Martin Adam,66.323074,33.28205,33.483047,69.36417,67.1885986328125,2,64.51231384277344,2,1,3.047727,67.1885986328125,3,69.36416625976562,3,1,4.341276168823242,1.6518008708953857
