,player_id,player_name,markers_pos_x,markers_pos_y,fitness_pos_y,fitness_pos_x,cluster_markers3,center_markers3,cluster_fitness3,center_fitness3,same_center3,dist,cluster_markers4,center_markers4,cluster_fitness4,center_fitness4,same_center4,dist_mean,dist_std
0,18343,Adam Simon,43.958824,28.86706,33.589977,46.902935,41.238014221191406,0,50.279964447021484,1,0,5.565406,41.238014221191406,0,47.24205017089844,1,0,6.551184177398682,2.7285351753234863
1,25780,Lajos Bertus,63.906666,42.528,44.732235,56.579502,69.50711059570312,2,50.279964447021484,1,0,7.6515346,63.90666580200195,2,54.83683776855469,2,1,6.551184177398682,2.7285351753234863
2,25811,Zsolt Gevay,36.008335,42.101852,40.5678,37.801178,41.238014221191406,0,38.30311584472656,0,1,2.3595777,41.238014221191406,0,38.30311584472656,0,1,6.551184177398682,2.7285351753234863
3,25939,Andras Fejes,40.16629,21.957304,25.468416,38.805058,41.238014221191406,0,38.30311584472656,0,1,3.7657487,41.238014221191406,0,38.30311584472656,0,1,6.551184177398682,2.7285351753234863
4,25948,Tamas Kecskes,51.90145,26.652174,29.737541,53.094177,52.756065368652344,1,50.279964447021484,1,1,3.3078825,52.756065368652344,1,54.83683776855469,2,0,6.551184177398682,2.7285351753234863
5,25953,Janos Szabo,44.818604,57.182945,50.558228,45.790813,41.238014221191406,0,50.279964447021484,1,0,6.695676,41.238014221191406,0,47.24205017089844,1,0,6.551184177398682,2.7285351753234863
6,25959,Zsolt Haraszti,69.653336,33.228,27.384058,63.608738,69.50711059570312,2,66.6806640625,2,1,8.407665,71.37393188476562,3,66.6806640625,3,1,6.551184177398682,2.7285351753234863
7,119795,Bence Lenzser,53.61068,12.643689,19.487106,49.0324,52.756065368652344,1,50.279964447021484,1,1,8.233652,52.756065368652344,1,47.24205017089844,1,1,6.551184177398682,2.7285351753234863
8,159056,Andras Simon,71.91613,27.364515,37.978485,70.0571,69.50711059570312,2,66.6806640625,2,1,10.775544,71.37393188476562,3,66.6806640625,3,1,6.551184177398682,2.7285351753234863
9,171777,Janos Csaba Hahn,72.55232,40.22209,46.419075,66.37615,69.50711059570312,2,66.6806640625,2,1,8.749153,71.37393188476562,3,66.6806640625,3,1,6.551184177398682,2.7285351753234863
